CUSTOMER_ID|CARD_ID|OPENING_DATE|EXPIRY_DATE|CLOSING_DATE|CLOSING_REASON
"C122595"|"PC10000445"|2006-09-27|2015-08-31||""
"C122594"|"PC10000446"|2004-03-24|2014-03-31|2013-06-14|"VOL_CHURN"
"C122593"|"PC10000447"|2005-09-09|2014-09-30||""
"C122592"|"PC10000448"|2003-11-19|2014-11-30||""
"C122591"|"PC10000449"|1994-09-30|2014-09-30|2013-05-14|"VOL_CHURN"
"C122590"|"PC10000450"|1999-09-10|2014-09-30||""
"C122589"|"PC10000451"|1994-09-15|2014-04-30||""
"C122588"|"PC10000452"|2011-02-12|||""
"C122587"|"PC10000453"|2001-04-07|2014-04-30||""
"C122586"|"PC10000454"|2011-09-09|2015-09-30|2013-03-06|"VOL_CHURN"
"C122585"|"PC10000455"|1999-01-27|2014-07-31||""
"C122584"|"PC10000456"|1999-01-20|2013-08-31|2013-04-05|"VOL_CHURN"
"C122583"|"PC10000457"|2009-02-07|2016-02-28||""
"C122582"|"PC10000458"|2004-10-23|2013-10-31||""
"C122581"|"PC10000459"|1995-11-25|2014-02-28|2013-06-08|"VOL_CHURN"
"C122580"|"PC10000460"|1999-01-20|2014-01-31||""
"C122579"|"PC10000461"|2009-03-04|2014-03-31||""
"C122578"|"PC10000462"|1998-08-29|2014-08-31||""
"C122577"|"PC10000463"|2001-06-24|2015-03-31|2013-01-02|"VOL_CHURN"
"C122577"|"PC10000464"|2002-08-24|2013-08-31||""
"C122576"|"PC10000465"|2000-03-23|2016-04-30||""
"C122575"|"PC10000466"|2010-11-03|2014-11-30||""
"C122574"|"PC10000467"|2006-02-15|||""
"C122573"|"PC10000468"|2007-06-23|2014-06-30||""
"C122572"|"PC10000469"|1999-11-17|2014-11-30||""
"C122571"|"PC10000470"|1999-01-27|2015-06-30||""
"C122570"|"PC10000471"|2003-11-04|2013-11-30||""
"C122569"|"PC10000472"|2006-06-08|2016-06-30||""
"C122568"|"PC10000473"|1998-06-29|2015-06-30||""
"C122567"|"PC10000474"|2009-03-04|2014-03-31||""
"C122566"|"PC10000475"|2007-11-30|2014-11-30|2013-05-02|"VOL_CHURN"
"C122565"|"PC10000476"|2008-03-29|2015-03-31||""
"C122564"|"PC10000477"|1998-08-03|2016-05-31||""
"C122563"|"PC10000478"|2011-06-15|2015-06-30|2013-04-03|"VOL_CHURN"
"C122562"|"PC10000479"|2005-11-11|2014-11-30||""
"C122562"|"PC10000480"|1999-01-20|2014-01-31||""
"C122561"|"PC10000481"|2002-07-28|2016-07-31||""
"C122560"|"PC10000482"|2007-06-26|2014-06-30||""
"C122559"|"PC10000483"|2001-04-25|2016-05-31||""
"C122558"|"PC10000484"|2002-06-30|2015-04-30||""
"C122557"|"PC10000485"|2005-01-08|2014-01-31||""
"C122556"|"PC10000486"|2006-07-07|2016-07-31||""
"C122555"|"PC10000487"|2011-01-28|2015-01-31||""
"C122554"|"PC10000488"|2002-03-28|2014-04-30||""
"C122553"|"PC10000489"|2001-05-19|||""
"C122552"|"PC10000490"|1999-04-08|2014-04-30||""
"C122551"|"PC10000491"|1995-12-29|2014-02-28||""
"C122550"|"PC10000492"|2007-05-30|2014-05-31|2013-04-08|""
"C122549"|"PC10000493"|2004-06-23|2014-06-30||""
"C122548"|"PC10000494"|1999-02-24|2014-09-30|2013-06-19|"VOL_CHURN"
"C122547"|"PC10000495"|1999-04-09|2014-04-30||""
"C122546"|"PC10000496"|1998-01-02|2014-01-31||""
"C122545"|"PC10000497"|2004-02-11|2015-07-31||""
"C122544"|"PC10000498"|1999-01-20|2014-01-31||""
"C122543"|"PC10000499"|1999-01-27|2014-07-31||""
"C122542"|"PC10000500"|2000-08-02|2013-08-31||""
"C122541"|"PC10000501"|2007-06-27|2013-11-30||""
"C122540"|"PC10000502"|2007-07-28|2014-07-31||""
"C122539"|"PC10000503"|2005-01-29|2015-05-31||""
"C122538"|"PC10000504"|2003-03-13|2014-03-31||""
"C122537"|"PC10000505"|2001-05-18|2014-05-31||""
"C122536"|"PC10000506"|1999-03-05|2014-10-31||""
"C122535"|"PC10000507"|1999-01-20|2014-01-31||""
"C122534"|"PC10000508"|1997-11-07|2014-02-28||""
"C122533"|"PC10000509"|2005-01-15|2014-01-31||""
"C122532"|"PC10000510"|1997-05-26|2014-05-31||""
"C122531"|"PC10000511"|2002-05-09|2014-05-31||""
"C122530"|"PC10000512"|2006-07-09|2016-07-31||""
"C122530"|"PC10000513"|2005-04-24|2014-04-30||""
"C122529"|"PC10000514"|2010-06-12|2014-06-30||""
"C122528"|"PC10000515"|2007-11-20|2014-11-30||""
"C122527"|"PC10000516"|1998-03-08|2015-03-31||""
"C122527"|"PC10000517"|1999-01-27|2014-07-31||""
"C122526"|"PC10000518"|2009-03-04|2014-03-31||""
"C122525"|"PC10000519"|2001-07-13|2014-07-31||""
"C122524"|"PC10000520"|2002-01-02|2015-01-31|2013-05-22|"VOL_CHURN"
"C122524"|"PC10000521"|1999-08-27|2013-12-31||""
"C122523"|"PC10000522"|2010-10-27|2014-10-31||""
"C122522"|"PC10000523"|2008-03-06|2015-03-31||""
"C122521"|"PC10000524"|2002-12-04|2013-12-31||""
"C122521"|"PC10000525"|2001-06-24|2015-06-30||""
"C122520"|"PC10000526"|2005-02-23|2014-02-28||""
"C122519"|"PC10000527"|1999-08-26|2015-09-30||""
"C122518"|"PC10000528"|1998-08-30|2014-08-31||""
"C122517"|"PC10000529"|2002-11-07|2013-11-30||""
"C122516"|"PC10000530"|1995-03-24|2014-03-31|2013-05-24|"VOL_CHURN"
"C122515"|"PC10000531"|2003-05-28|2014-05-31||""
"C122514"|"PC10000532"|2003-03-15|2014-03-31||""
"C122513"|"PC10000533"|1999-02-24|2014-08-31||""
"C122512"|"PC10000534"|1999-09-21|2014-09-30||""
"C122511"|"PC10000535"|2005-05-12|||""
"C122510"|"PC10000536"|2006-10-27|2015-05-31|2013-04-13|"VOL_CHURN"
"C122509"|"PC10000537"|2004-07-08|2014-04-30|2013-05-25|"VOL_CHURN"
"C122508"|"PC10000538"|2007-07-18|2014-07-31||""
"C122507"|"PC10000539"|1998-12-31|2013-09-30||""
"C122506"|"PC10000540"|2000-07-22|2016-01-31||""
"C122505"|"PC10000541"|2000-04-12|2014-04-30||""
"C122504"|"PC10000542"|2010-10-20|2015-07-31||""
"C122503"|"PC10000543"|1999-03-24|2015-09-30||""
"C122502"|"PC10000544"|2004-10-07|2013-10-31||""
"C122501"|"PC10000545"|1998-11-28|2013-11-30||""
"C122500"|"PC10000546"|2005-09-04|2014-09-30||""
"C122499"|"PC10000547"|2000-11-22|2015-09-30||""
"C122498"|"PC10000548"|1995-08-05|2014-05-31||""
"C122497"|"PC10000549"|1999-01-20|2014-01-31||""
"C122496"|"PC10000550"|1992-05-20|2014-06-30||""
"C122495"|"PC10000551"|2010-02-04|2014-02-28||""
"C122494"|"PC10000552"|1996-08-23|2016-06-30||""
"C122493"|"PC10000553"|2002-01-24|2014-01-31||""
"C122492"|"PC10000554"|2000-01-11|2014-01-31||""
"C122491"|"PC10000555"|2004-07-03|2016-07-31||""
"C122490"|"PC10000556"|2008-10-10|2015-10-31||""
"C122489"|"PC10000557"|2003-03-28|2014-03-31||""
"C122488"|"PC10000558"|1998-07-31|2014-05-31||""
"C122488"|"PC10000559"|1995-04-13|2014-04-30||""
"C122487"|"PC10000560"|2005-03-27|2014-03-31||""
"C122486"|"PC10000561"|2006-03-24|2015-03-31||""
"C122485"|"PC10000562"|2002-09-04|2013-09-30||""
"C122484"|"PC10000563"|1999-01-20|2014-01-31||""
"C122483"|"PC10000564"|1999-05-28|2016-07-31||""
"C122482"|"PC10000565"|1998-08-14|2014-05-31||""
"C122481"|"PC10000566"|2003-04-18|2014-04-30||""
"C122480"|"PC10000567"|1996-04-05|2016-07-31|2013-05-02|"VOL_CHURN"
"C122479"|"PC10000568"|2001-01-04|2014-04-30||""
"C122478"|"PC10000569"|2002-10-16|2013-10-31||""
"C122477"|"PC10000570"|1996-08-02|2015-08-31||""
"C122476"|"PC10000571"|2009-03-04|2015-01-31||""
"C122475"|"PC10000572"|2007-06-28|2013-09-30||""
"C122474"|"PC10000573"|2004-04-21|2014-04-30||""
"C122473"|"PC10000574"|2009-04-30|2013-04-30||""
"C122472"|"PC10000575"|2011-03-01|2015-03-31||""
"C122471"|"PC10000576"|2003-01-15|2016-01-31|2013-04-21|"VOL_CHURN"
"C122470"|"PC10000577"|2011-10-08|2015-10-31||""
"C122469"|"PC10000578"|2004-05-26|2015-04-30||""
"C122468"|"PC10000579"|1998-07-29|2014-06-30||""
"C122467"|"PC10000580"|2006-03-30|2014-01-31||""
"C122466"|"PC10000581"|2008-07-19|2015-07-31||""
"C122465"|"PC10000582"|2004-02-12|2015-07-31||""
"C122464"|"PC10000583"|2010-07-09|2014-07-31||""
"C122463"|"PC10000584"|2004-08-01|2013-08-31||""
"C122462"|"PC10000585"|2005-04-08|2014-04-30||""
"C122461"|"PC10000586"|1997-12-31|2014-03-31||""
"C122460"|"PC10000587"|2004-12-29|2016-07-31|2013-03-16|"VOL_CHURN"
"C122459"|"PC10000588"|2005-10-02|2016-04-30||""
"C122458"|"PC10000589"|2002-07-12|2014-09-30||""
"C122457"|"PC10000590"|1999-09-21|2014-09-30||""
"C122456"|"PC10000591"|2004-02-24|2014-02-28||""
"C122456"|"PC10000592"|2001-06-27|2015-06-30||""
"C122455"|"PC10000593"|1999-01-20|2014-01-31||""
"C122455"|"PC10000594"|2003-08-07|2014-08-31||""
"C122454"|"PC10000595"|1994-02-14|2014-02-28||""
"C122453"|"PC10000596"|2004-03-24|2014-03-31||""
"C122452"|"PC10000597"|1999-03-27|2014-03-31||""
"C122451"|"PC10000598"|2010-04-14|2015-03-31|2013-06-12|"VOL_CHURN"
"C122450"|"PC10000599"|2002-09-27|2013-09-30||""
"C122449"|"PC10000600"|1997-11-07|2014-02-28||""
"C122449"|"PC10000601"|2001-06-08|2015-06-30||""
"C122448"|"PC10000602"|1998-09-19|2015-03-31||""
"C122447"|"PC10000603"|2005-07-15|2014-07-31||""
"C122446"|"PC10000604"|2001-06-28|2014-07-31||""
"C122445"|"PC10000605"|1999-01-20|2015-11-30||""
"C122444"|"PC10000606"|2006-07-30|2016-07-31||""
"C122443"|"PC10000607"|1997-08-03|2015-08-31|2013-06-15|"INVOL_CHURN"
"C122442"|"PC10000608"|2002-08-02|2013-08-31||""
"C122441"|"PC10000609"|1999-01-20|2014-01-31||""
"C122440"|"PC10000610"|1999-10-22|2014-10-31||""
"C122439"|"PC10000611"|1994-03-31|2015-03-31||""
"C122438"|"PC10000612"|2006-11-18|2013-11-30||""
"C122437"|"PC10000613"|2005-10-08|2015-12-31||""
"C122436"|"PC10000614"|2001-05-06|2014-05-31||""
"C122435"|"PC10000615"|1992-08-01|2015-03-31||""
"C122434"|"PC10000616"|2007-08-28|2014-08-31||""
"C122433"|"PC10000617"|2004-10-14|2013-10-31||""
"C122432"|"PC10000618"|2005-01-13|2014-01-31||""
"C122431"|"PC10000619"|2009-08-22|2013-08-31||""
"C122430"|"PC10000620"|2000-04-26|2014-03-31||""
"C122429"|"PC10000621"|2007-06-12|2014-06-30||""
"C122428"|"PC10000622"|2009-05-17|2014-05-31||""
"C122428"|"PC10000623"|1995-07-09|2014-08-31||""
"C122427"|"PC10000624"|2010-09-17|2014-09-30||""
"C122426"|"PC10000625"|2007-06-26|2014-06-30|2013-02-04|"VOL_CHURN"
"C122426"|"PC10000626"|1999-08-05|2015-08-31||""
"C122425"|"PC10000627"|2000-06-24|2014-06-30||""
"C122424"|"PC10000628"|2004-12-19|2013-12-31||""
"C122423"|"PC10000629"|1997-07-06|2014-06-30||""
"C122422"|"PC10000630"|1997-05-11|2014-05-31||""
"C122421"|"PC10000631"|1994-12-19|2013-12-31||""
"C122420"|"PC10000632"|1999-01-27|2014-07-31||""
"C122419"|"PC10000633"|2004-07-16|2016-07-31||""
"C122418"|"PC10000634"|2002-11-20|2014-04-30||""
"C122417"|"PC10000635"|1995-08-24|2015-05-31||""
"C122416"|"PC10000636"|2010-01-02|2014-01-31||""
"C122415"|"PC10000637"|2005-03-04|2014-03-31||""
"C122414"|"PC10000638"|1993-12-10|2014-06-30||""
"C122413"|"PC10000639"|2009-05-17|2014-08-31||""
"C122412"|"PC10000640"|2000-11-01|2015-11-30||""
"C122411"|"PC10000641"|2000-06-03|2014-06-30||""
"C122410"|"PC10000642"|2002-03-30|2015-04-30|2013-03-25|"VOL_CHURN"
"C122409"|"PC10000643"|2000-09-09|2014-01-31||""
"C122409"|"PC10000644"|1994-09-09|2015-05-31||""
"C122409"|"PC10000645"|1992-12-17|2014-05-31||""
"C122408"|"PC10000646"|2003-04-22|2016-02-28||""
"C122407"|"PC10000647"|2011-09-02|2015-09-30||""
"C122406"|"PC10000648"|1995-03-09|2014-03-31||""
"C122405"|"PC10000649"|2008-03-09|2015-03-31||""
"C122404"|"PC10000650"|2010-12-10|2014-12-31||""
"C122404"|"PC10000651"|2009-05-17|2014-05-31||""
"C122404"|"PC10000652"|2007-06-01|2014-06-30||""
"C122403"|"PC10000653"|2005-03-04|2014-03-31||""
"C122402"|"PC10000654"|1995-08-01|2015-05-31||""
"C122401"|"PC10000655"|1995-08-24|2014-03-31||""
"C122401"|"PC10000656"|1995-08-24|2015-05-31||""
"C122400"|"PC10000657"|2010-06-18|2014-06-30||""
"C122399"|"PC10000658"|2009-05-17|2014-05-31||""
"C122398"|"PC10000659"|2002-10-10|2014-10-31||""
"C122397"|"PC10000660"|2005-06-02|2014-07-31||""
"C122397"|"PC10000661"|1999-01-20|2014-01-31||""
"C122396"|"PC10000662"|1999-01-27|2013-09-30||""
"C122395"|"PC10000663"|2009-07-23|2016-07-31||""
"C122394"|"PC10000664"|2006-11-15|2013-11-30||""
"C122393"|"PC10000665"|1999-01-20|2014-01-31||""
"C122392"|"PC10000666"|1997-03-24|2013-08-31||""
"C122391"|"PC10000667"|2005-08-13|2014-08-31||""
"C122390"|"PC10000668"|2001-11-01|2014-02-28||""
"C122389"|"PC10000669"|2002-07-11|||""
"C122388"|"PC10000670"|1999-02-24|2014-08-31||""
"C122387"|"PC10000671"|2009-07-23|2016-07-31||""
"C122386"|"PC10000672"|2006-09-06|2014-06-30||""
"C122385"|"PC10000673"|1999-01-20|2014-01-31||""
"C122384"|"PC10000674"|2001-06-15|2014-06-30||""
"C122383"|"PC10000675"|2009-03-14|2016-03-31||""
"C122382"|"PC10000676"|2002-05-15|2016-04-30|2013-03-28|"VOL_CHURN"
"C122381"|"PC10000677"|2001-07-06|2015-06-30|2013-05-15|"VOL_CHURN"
"C122380"|"PC10000678"|1993-01-04|2014-04-30||""
"C122379"|"PC10000679"|2001-04-05|2015-04-30||""
"C122378"|"PC10000680"|1997-08-09|2014-05-31||""
"C122377"|"PC10000681"|1996-09-14|2015-09-30||""
"C122377"|"PC10000682"|1996-09-14|||""
"C122376"|"PC10000683"|1999-02-20|2014-02-28||""
"C122375"|"PC10000684"|2007-08-01|2014-08-31||""
"C122374"|"PC10000685"|1995-09-09|2015-11-30||""
"C122373"|"PC10000686"|2009-05-17|2014-05-31||""
"C122373"|"PC10000687"|2002-07-06|2016-06-30||""
"C122372"|"PC10000688"|2012-01-13|2016-01-31||""
"C122371"|"PC10000689"|2009-03-04|2014-03-31||""
"C122370"|"PC10000690"|2006-07-01|2016-07-31|2013-03-01|"VOL_CHURN"
"C122369"|"PC10000691"|2009-01-16|2016-01-31||""
"C122368"|"PC10000692"|1997-05-30|2015-05-31||""
"C122368"|"PC10000693"|1995-11-30|2013-09-30||""
"C122367"|"PC10000694"|1999-01-20|2014-01-31||""
"C122366"|"PC10000695"|1992-11-27|2014-07-31||""
"C122365"|"PC10000696"|1999-01-27|2014-07-31||""
"C122364"|"PC10000697"|1999-02-24|2014-08-31||""
"C122363"|"PC10000698"|2008-11-07|2015-11-30||""
"C122362"|"PC10000699"|2008-03-14|2016-07-31||""
"C122361"|"PC10000700"|1999-01-27|2014-07-31||""
"C122360"|"PC10000701"|2004-07-31|2014-05-31||""
"C122359"|"PC10000702"|2000-06-30|2015-06-30||""
"C122358"|"PC10000703"|2009-03-21|2014-03-31||""
"C122358"|"PC10000704"|2003-07-15|2014-07-31||""
"C122357"|"PC10000705"|2009-05-17|2014-05-31||""
"C122357"|"PC10000706"|2006-05-07|2016-05-31||""
"C122356"|"PC10000707"|1999-03-17|2014-03-31||""
"C122355"|"PC10000708"|2005-07-03|2015-08-31||""
"C122354"|"PC10000709"|2007-07-17|2014-07-31||""
"C122353"|"PC10000710"|2006-06-28|2016-06-30||""
"C122352"|"PC10000711"|1999-07-31|2014-07-31|2012-09-22|"VOL_CHURN"
"C122351"|"PC10000712"|2007-06-28|2014-06-30||""
"C122350"|"PC10000713"|1998-10-02|2014-04-30||""
"C122349"|"PC10000714"|1999-01-20|2013-12-31||""
"C122348"|"PC10000715"|2002-03-27|2015-03-31||""
"C122347"|"PC10000716"|2003-10-03|2016-06-30||""
"C122346"|"PC10000717"|1999-02-24|2014-08-31||""
"C122345"|"PC10000718"|2007-02-11|2014-02-28||""
"C122344"|"PC10000719"|2007-06-20|2014-06-30||""
"C122343"|"PC10000720"|2009-04-17|2016-04-30||""
"C122342"|"PC10000721"|2009-03-04|2014-03-31||""
"C122341"|"PC10000722"|1995-01-13|2014-01-31||""
"C122340"|"PC10000723"|2000-07-12|2014-03-31||""
"C122339"|"PC10000724"|2005-09-25|2014-09-30||""
"C122338"|"PC10000725"|1995-03-19|2014-03-31||""
"C122337"|"PC10000726"|2009-03-04|2014-03-31||""
"C122336"|"PC10000727"|2009-03-21|2014-03-31||""
"C122336"|"PC10000728"|2007-08-16|2014-08-31||""
"C122335"|"PC10000729"|2006-11-29|2014-09-30||""
"C122334"|"PC10000730"|2002-05-19|||""
"C122333"|"PC10000731"|2009-02-20|2016-02-28||""
"C122332"|"PC10000732"|2003-04-02|2014-04-30||""
"C122331"|"PC10000733"|2006-01-14|2015-01-31||""
"C122330"|"PC10000734"|2009-03-21|2014-03-31|2013-03-20|"VOL_CHURN"
"C122330"|"PC10000735"|2000-11-16|2013-11-30||""
"C122329"|"PC10000736"|2006-05-24|2016-05-31||""
"C122328"|"PC10000737"|1999-01-27|2015-05-31||""
"C122327"|"PC10000738"|1998-10-08|2013-12-31||""
"C122326"|"PC10000739"|2009-03-21|2014-03-31||""
"C122326"|"PC10000740"|2001-12-15|2016-05-31||""
"C122325"|"PC10000741"|2004-12-31|2013-12-31||""
"C122324"|"PC10000742"|2006-04-07|2016-04-30||""
"C122324"|"PC10000743"|1992-12-21|2014-02-28||""
"C122323"|"PC10000744"|2005-07-27|2014-07-31||""
"C122322"|"PC10000745"|2007-12-01|2014-12-31||""
"C122321"|"PC10000746"|1998-03-18|2015-03-31||""
"C122320"|"PC10000747"|2007-08-17|2013-08-31||""
"C122319"|"PC10000748"|1993-12-10|2015-01-31||""
"C122318"|"PC10000749"|2003-04-30|2014-04-30|2013-03-21|""
"C122317"|"PC10000750"|2002-08-16|2013-08-31||""
"C122316"|"PC10000751"|2008-06-06|2015-06-30||""
"C122315"|"PC10000752"|1997-08-03|2015-08-31||""
"C122314"|"PC10000753"|1998-09-04|2013-09-30|2013-06-27|"VOL_CHURN"
"C122313"|"PC10000754"|2006-11-23|2013-11-30||""
"C122312"|"PC10000755"|1999-01-27|2014-07-31||""
"C122311"|"PC10000756"|2011-10-22|2013-10-31||""
"C122310"|"PC10000757"|2003-06-25|2014-06-30||""
"C122309"|"PC10000758"|2004-03-13|2013-10-31||""
"C122308"|"PC10000759"|1995-07-30|2014-05-31||""
"C122307"|"PC10000760"|2009-04-04|2016-04-30||""
"C122306"|"PC10000761"|1998-09-30|||""
"C122305"|"PC10000762"|2007-04-25|2014-04-30||""
"C122304"|"PC10000763"|2007-07-05|2015-12-31||""
"C122303"|"PC10000764"|2012-02-24|2016-02-28||""
"C122302"|"PC10000765"|1998-08-02|2015-08-31||""
"C122301"|"PC10000766"|2002-08-25|2013-08-31||""
"C122300"|"PC10000767"|2002-06-29|2014-06-30||""
"C122299"|"PC10000768"|1994-03-17|2013-10-31||""
"C122298"|"PC10000769"|2006-07-30|2016-07-31||""
"C122297"|"PC10000770"|1998-08-02|2014-08-31||""
"C122296"|"PC10000771"|2006-11-12|2013-11-30||""
"C122295"|"PC10000772"|2004-04-15|2016-07-31||""
"C122294"|"PC10000773"|2006-12-16|2016-04-30||""
"C122293"|"PC10000774"|2001-11-28|2016-06-30||""
"C122292"|"PC10000775"|1999-01-20|2014-01-31||""
"C122291"|"PC10000776"|2005-11-20|2014-11-30||""
"C122290"|"PC10000777"|2002-04-10|2015-07-31||""
"C122289"|"PC10000778"|2010-06-10|2014-06-30||""
"C122288"|"PC10000779"|2009-05-17|2014-05-31||""
"C122288"|"PC10000780"|2002-03-30|2014-06-30||""
"C122287"|"PC10000781"|2007-05-12|2014-05-31||""
"C122286"|"PC10000782"|2004-02-11|2014-02-28||""
"C122285"|"PC10000783"|2004-05-14|2015-12-31||""
"C122284"|"PC10000784"|2007-05-18|2016-01-31|2013-05-22|"VOL_CHURN"
"C122283"|"PC10000785"|2009-03-21|2014-03-31||""
"C122282"|"PC10000786"|2005-11-18|2014-11-30||""
"C122281"|"PC10000787"|1997-04-03|2015-04-30|2013-06-04|"VOL_CHURN"
"C122280"|"PC10000788"|2001-10-06|2014-10-31||""
"C122279"|"PC10000789"|2004-03-31|2014-03-31||""
"C122278"|"PC10000790"|1999-01-20|2014-01-31||""
"C122277"|"PC10000791"|2010-04-04|2014-04-30||""
"C122276"|"PC10000792"|2007-05-31|2014-05-31||""
"C122275"|"PC10000793"|2010-11-20|2014-11-30||""
"C122274"|"PC10000794"|1997-05-25|2013-10-31||""
"C122273"|"PC10000795"|1998-11-08|2013-11-30||""
"C122272"|"PC10000796"|1999-02-24|2014-08-31||""
"C122271"|"PC10000797"|2002-05-19|2014-04-30||""
"C122270"|"PC10000798"|1992-12-21|2013-12-31||""
"C122269"|"PC10000799"|2011-11-22|2015-11-30||""
"C122268"|"PC10000800"|2007-06-28|2014-06-30||""
"C122267"|"PC10000801"|2009-03-21|2014-03-31||""
"C122266"|"PC10000802"|1998-11-12|2014-08-31||""
"C122265"|"PC10000803"|2007-06-27|2014-06-30||""
"C122264"|"PC10000804"|2008-07-13|2015-07-31||""
"C122263"|"PC10000805"|1997-07-18|2015-07-31||""
"C122262"|"PC10000806"|2004-06-19|2014-04-30||""
"C122261"|"PC10000807"|2011-10-11|2015-10-31||""
"C122260"|"PC10000808"|1995-02-27|2014-03-31||""
"C122259"|"PC10000809"|2010-03-24|2014-03-31||""
"C122258"|"PC10000810"|2012-03-10|2016-03-31||""
"C122257"|"PC10000811"|1995-09-28|2014-09-30||""
"C122256"|"PC10000812"|1997-07-16|2014-06-30||""
"C122255"|"PC10000813"|2006-11-16|2013-11-30||""
"C122255"|"PC10000814"|1994-08-01|2015-05-31|2013-06-20|""
"C122254"|"PC10000815"|1997-06-09|2015-08-31||""
"C122253"|"PC10000816"|1998-07-29|2014-06-30||""
"C122252"|"PC10000817"|2001-12-16|2014-12-31||""
"C122251"|"PC10000818"|1998-11-08|2013-11-30||""
"C122250"|"PC10000819"|2003-08-26|2014-08-31||""
"C122249"|"PC10000820"|1992-02-22|2013-12-31||""
"C122248"|"PC10000821"|1992-12-21|2013-12-31||""
"C122247"|"PC10000822"|1998-08-03|2014-08-31||""
"C122246"|"PC10000823"|1999-01-20|2014-01-31||""
"C122245"|"PC10000824"|2011-04-27|2015-04-30||""
"C122244"|"PC10000825"|2000-11-15|2013-11-30||""
"C122243"|"PC10000826"|1999-01-20|2014-01-31||""
"C122242"|"PC10000827"|2000-09-14|2013-09-30||""
"C122241"|"PC10000828"|2008-07-13|2015-07-31||""
"C122240"|"PC10000829"|2010-01-10|2014-06-30||""
"C122239"|"PC10000830"|2002-10-23|2015-07-31||""
"C122238"|"PC10000831"|2009-03-21|2014-03-31||""
"C122237"|"PC10000832"|2009-03-04|2014-03-31||""
"C122236"|"PC10000833"|1999-01-27|2013-10-31||""
"C122235"|"PC10000834"|2002-06-30|2014-06-30||""
"C122234"|"PC10000835"|2009-02-26|2016-07-31||""
"C122233"|"PC10000836"|2010-03-27|2016-06-30||""
"C122232"|"PC10000837"|2004-05-05|2014-04-30||""
"C122231"|"PC10000838"|1998-08-19|2014-03-31||""
"C122230"|"PC10000839"|2006-07-12|2016-07-31||""
"C122230"|"PC10000840"|2005-04-06|2014-04-30||""
"C122229"|"PC10000841"|1995-08-11|2015-04-30||""
"C122228"|"PC10000842"|2004-03-03|2014-03-31||""
"C122227"|"PC10000843"|2007-06-01|2014-06-30||""
"C122226"|"PC10000844"|2004-07-09|2014-06-30||""
"C122225"|"PC10000845"|1999-01-27|2014-07-31||""
"C122224"|"PC10000846"|1998-05-14|2014-05-31||""
"C122223"|"PC10000847"|2009-05-17|2014-05-31||""
"C122223"|"PC10000848"|2000-11-16|2016-07-31||""
"C122222"|"PC10000849"|2003-06-10|2014-06-30||""
"C122221"|"PC10000850"|2002-06-16|2014-06-30||""
"C122221"|"PC10000851"|1993-04-16|2014-05-31||""
"C122220"|"PC10000852"|2002-06-28|2014-06-30||""
"C122219"|"PC10000853"|2006-08-31|2013-08-31||""
"C122218"|"PC10000854"|2003-06-28|2014-06-30||""
"C122217"|"PC10000855"|2009-03-21|2014-03-31||""
"C122217"|"PC10000856"|2002-06-08|2014-06-30||""
"C122217"|"PC10000857"|1997-03-09|2016-01-31||""
"C122216"|"PC10000858"|1996-10-19|2014-03-31||""
"C122215"|"PC10000859"|2005-04-16|2014-04-30||""
"C122214"|"PC10000860"|2002-03-21|2015-03-31||""
"C122213"|"PC10000861"|2002-06-19|2014-06-30||""
"C122212"|"PC10000862"|1999-01-20|2014-01-31||""
"C122211"|"PC10000863"|1999-05-27|2014-04-30||""
"C122210"|"PC10000864"|2009-03-21|2014-03-31||""
"C122209"|"PC10000865"|2007-10-12|2014-10-31|2013-04-04|""
"C122208"|"PC10000866"|2012-03-29|2016-03-31||""
"C122207"|"PC10000867"|2002-05-17|2014-05-31||""
"C122206"|"PC10000868"|2009-03-04|2014-03-31||""
"C122205"|"PC10000869"|2005-04-27|2016-05-31||""
"C122204"|"PC10000870"|2008-07-30|2015-07-31||""
"C122203"|"PC10000871"|2009-03-04|2014-03-31||""
"C122202"|"PC10000872"|2009-03-21|2014-03-31||""
"C122202"|"PC10000873"|1999-01-23|2014-01-31||""
"C122201"|"PC10000874"|2009-03-21|2014-03-31||""
"C122201"|"PC10000875"|2005-07-09|2014-06-30||""
"C122200"|"PC10000876"|2005-07-07|2014-07-31||""
"C122199"|"PC10000877"|2000-04-09|2014-06-30||""
"C122198"|"PC10000878"|2007-06-23|2014-06-30||""
"C122197"|"PC10000879"|2003-06-17|2014-06-30||""
"C122196"|"PC10000880"|1998-10-23|2014-04-30||""
"C122195"|"PC10000881"|2005-11-24|2015-11-30||""
"C122194"|"PC10000882"|1998-05-15|2014-05-31||""
"C122193"|"PC10000883"|1997-07-16|2014-06-30||""
"C122192"|"PC10000884"|2004-07-31|2014-07-31|2013-05-02|"VOL_CHURN"
"C122191"|"PC10000885"|2008-02-02|||""
"C122190"|"PC10000886"|2009-05-17|2014-05-31||""
"C122190"|"PC10000887"|1999-07-23|2013-10-31||""
"C122189"|"PC10000888"|1999-01-20|2014-01-31||""
"C122188"|"PC10000889"|2000-03-23|2015-03-31||""
"C122187"|"PC10000890"|2007-06-27|2014-06-30||""
"C122186"|"PC10000891"|2006-08-17|2013-08-31||""
"C122185"|"PC10000892"|2003-02-09|2014-02-28||""
"C122184"|"PC10000893"|2000-02-17|2014-02-28||""
"C122183"|"PC10000894"|1996-10-19|2014-03-31||""
